screen,file,line,operation,method,key_used,key_class,stable_id_available,rows_diverging_2021_2024,direction,evidence
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,112,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/hd_base.py,149,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s01_floor_curve.py,70,GROUPBY,groupby,p,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s01_floor_curve.py,95,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s01_floor_curve.py,223,JOIN,merge,floor|component,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s02_pooling.py,98,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s02_pooling.py,139,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s03_serial_and_structure.py,54,GROUPBY,groupby,p,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s03b_scale_test.py,58,GROUPBY,groupby,p,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s03d_decisive_structure.py,112,MEMBERSHIP,isin,<var:real_ids>|relationship,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s03d_decisive_structure.py,113,MEMBERSHIP,isin,<var:real_ids>|relationship,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s03d_decisive_structure.py,114,MEMBERSHIP,isin,<var:real_ids>|relationship,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s04_single_player.py,170,UNIQUE,unique,floor,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s04_single_player.py,192,UNIQUE,unique,floor,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0021_heterogeneity_diagnostic,exploration/E1_I0021_heterogeneity_diagnostic/s05_findings.py,45,DEDUP,drop_duplicates,floor,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/ose_base.py,90,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/ose_base.py,109,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/ose_base.py,111,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/ose_base.py,323,GROUPBY,groupby,season|pid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/ose_base.py,338,GROUPBY,groupby,season|pid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s00_inspect.py,17,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s00_inspect.py,24,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s01_reproduce.py,28,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s04_select_and_compare.py,62,LOOKUP,map,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s04_select_and_compare.py,92,GROUPBY,groupby,memory_param,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s04_select_and_compare.py,94,GROUPBY,groupby,shrink_k,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s05_inference_and_where.py,162,GROUPBY,groupby,floor|mode,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s07_findings.py,22,SETINDEX,set_index,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s07_findings.py,23,SETINDEX,set_index,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s07_findings.py,24,SETINDEX,set_index,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s07_findings.py,25,SETINDEX,set_index,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0022_optimal_simple_estimator,exploration/E1_I0022_optimal_simple_estimator/s07_findings.py,26,SETINDEX,set_index,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s01_reproduce_d093.py,77,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s01_reproduce_d093.py,127,MEMBERSHIP,isin,<var:REAL_IDS>|relationship,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s02_interaction_forecast.py,73,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s02_interaction_forecast.py,211,MEMBERSHIP,isin,<var:ctrl_ids>|cell_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s04_tiers_and_maineffect.py,217,SETINDEX,set_index,tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,74,GROUPBY,groupby,_tg,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,77,GROUPBY,groupby,season|gdate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,79,GROUPBY,groupby,season|gdate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,80,SETINDEX,set_index,_tg,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s05_placebos.py,99,GROUPBY,groupby,season|gdate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,68,GROUPBY,groupby,opp_prior_games,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,88,MEMBERSHIP,isin,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,95,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,107,JOIN,merge,season|opp_team_id|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,124,GROUPBY,groupby,season|opp_team_id|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,126,JOIN,merge,season|team_id|game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,193,SETINDEX,set_index,response|stratum|tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,194,SETINDEX,set_index,response|stratum|tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/s06_leakage_probe.py,195,SETINDEX,set_index,response|stratum|tier,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/uid_base.py,100,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/uid_base.py,114,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0023_usage_defence_interaction,exploration/E1_I0023_usage_defence_interaction/uid_base.py,148,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0025_threshold_vs_refit,exploration/E1_I0025_threshold_vs_refit/c02_pooled_tier_dummy.py,204,SETINDEX,set_index,rung,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0025_threshold_vs_refit,exploration/E1_I0025_threshold_vs_refit/cbase.py,114,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/df_base.py,83,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s04_power.py,261,PIVOT,pivot_table,stratum|base|null|n|n_clusters|family_size_K,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s04_power.py,261,MEMBERSHIP,isin,<expr>|<expr>|<expr>|<expr>|<expr>|family_size_K,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s05_drift_and_n.py,143,GROUPBY,groupby,_ps,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s05_drift_and_n.py,150,MEMBERSHIP,isin,_ps,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s06_retrospective.py,263,GROUPBY,groupby,screen|decision|null_arm,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s07_drift_corrected_mde.py,195,PIVOT,pivot_table,stratum|base|null|n|n_clusters|family_size_K,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s07_drift_corrected_mde.py,195,MEMBERSHIP,isin,<expr>|<expr>|<expr>|<expr>|<expr>|family_size_K,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s08_named_list.py,27,GROUPBY,groupby,screen|decision|family_size_K|cell,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s08_named_list.py,39,GROUPBY,groupby,screen|decision|family_size_K,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0026_detection_floor,exploration/E1_I0026_detection_floor/scripts/s08_named_list.py,68,GROUPBY,groupby,screen|decision,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/refladder.py,147,GROUPBY,groupby,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/refladder.py,199,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/refladder.py,324,GROUPBY,groupby,season|pid,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/refladder.py,422,MEMBERSHIP,isin,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/refladder.py,504,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s02b_decode_cells.py,15,GROUPBY,groupby,target,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s02b_decode_cells.py,49,GROUPBY,groupby,target|shrink_kind,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s02b_decode_cells.py,51,GROUPBY,groupby,target|floor,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s02b_decode_cells.py,53,GROUPBY,groupby,target|memory_kind,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s03_prereg.py,47,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s04_ladder.py,63,MEMBERSHIP,isin,<var:EVAL_SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0027_reference_ladder,exploration/E1_I0027_reference_ladder/s05_reprice.py,352,SETINDEX,set_index,lead|response|base_rung,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,97,MEMBERSHIP,isin,<var:EXPLORATION_SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,110,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,116,MEMBERSHIP,isin,<var:EXPLORATION_SEASONS>|season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,161,LOOKUP,map,timezone,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,164,SETINDEX,set_index,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,164,DEDUP,drop_duplicates,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/ha_base.py,167,UNIQUE,unique,utc_offset,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,132,MEMBERSHIP,isin,index,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,132,UNIQUE,unique,team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,139,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,144,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,145,SETINDEX,set_index,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,153,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,154,SETINDEX,set_index,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,162,GROUPBY,groupby,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,167,UNIQUE,unique,minutes,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,172,UNIQUE,unique,minutes,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,208,JOIN,merge,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,210,LOOKUP,map,venue_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,211,LOOKUP,map,venue_team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,217,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,218,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,219,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,220,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s01_guards_and_build.py,221,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,29,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,30,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,65,UNIQUE,unique,season,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,115,SETINDEX,set_index,candidate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,269,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,270,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,291,GROUPBY,groupby,season|team_abbreviation,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,295,GROUPBY,groupby,team_abbreviation,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s02_team_effect.py,346,SETINDEX,set_index,candidate,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,68,UNIQUE,unique,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,246,GROUPBY,groupby,game_id|team_id|is_home,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,261,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,262,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,265,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,269,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,269,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,289,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,290,SETINDEX,set_index,game_id,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
exploration/E1_I0030_home_advantage_accounting,exploration/E1_I0030_home_advantage_accounting/s03_player_reconcile.py,359,GROUPBY,groupby,tier|is_home,NOT_PLAYER_KEYED,NOT_APPLICABLE,0,NONE,
