file,line,op,method,keys,class,name_evidence,src
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,36,UNIQUE,unique,season,NOT_PLAYER_KEYED,,pm['season'].unique()
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,121,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,pf['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,132,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"pf.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,142,CARDINALITY,value_counts,season,NOT_PLAYER_KEYED,,TF['season'].value_counts()
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,157,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,158,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,151,CARDINALITY,value_counts,season,NOT_PLAYER_KEYED,,TF['season'].value_counts()
exploration/E1_I0045_roster_currency/scripts/s01_build_and_anchor.py,286,CARDINALITY,value_counts,seasons_since_club,NOT_PLAYER_KEYED,,pf['seasons_since_club'].value_counts()
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,213,JOIN,merge,row_uid,NOT_PLAYER_KEYED,,"PF.merge(v5, on='row_uid', how='left')"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,70,SORT,sort_values,team_id|season|game_date|game_id,NOT_PLAYER_KEYED,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates().sort_values(['team_id', 'season', 'game_date', 'game"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,73,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tg.groupby(['team_id', 'season'])"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,148,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"B.groupby('src').agg(n=('p_active_hat', 'size'), mean_p_active=('p_active_hat', 'mean'), appeared_rate=('appeared', 'mea"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,170,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s2b.groupby('seasons_since_club').agg(n=('p_active_hat', 'size'), mean_p=('p_active_hat', 'mean'), appeared=('appeared',"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,178,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"s2b.groupby('departed').agg(n=('p_active_hat', 'size'), mean_p=('p_active_hat', 'mean'), appeared=('appeared', 'mean'))"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,185,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"B.groupby('departed').agg(n=('p_active_hat', 'size'), mean_p=('p_active_hat', 'mean'), appeared=('appeared', 'mean'), su"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,194,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"A.groupby('departed').agg(n=('p_active_hat', 'size'), mean_p=('p_active_hat', 'mean'), appeared=('appeared', 'mean'))"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,210,MEMBERSHIP,isin,<attr:EXPLORATION_SEASONS>|season,NOT_PLAYER_KEYED,,v5['season'].isin(rb.EXPLORATION_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,70,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates()"
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,148,GROUPBY,groupby,src,NOT_PLAYER_KEYED,,B.groupby('src')
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,170,GROUPBY,groupby,seasons_since_club,NOT_PLAYER_KEYED,,s2b.groupby('seasons_since_club')
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,178,GROUPBY,groupby,departed,NOT_PLAYER_KEYED,,s2b.groupby('departed')
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,185,GROUPBY,groupby,departed,NOT_PLAYER_KEYED,,B.groupby('departed')
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,194,GROUPBY,groupby,departed,NOT_PLAYER_KEYED,,A.groupby('departed')
exploration/E1_I0045_roster_currency/scripts/s02_universe.py,161,CARDINALITY,value_counts,team_game_index,NOT_PLAYER_KEYED,,B['team_game_index'].value_counts()
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,49,SORT,sort_values,team_id|season|game_date|game_id,NOT_PLAYER_KEYED,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates().sort_values(['team_id', 'season', 'game_date', 'game"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,52,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"ALL.merge(tgs[['game_id', 'team_id', 'team_game_index']], on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,202,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"TF.merge(b1.rename('c').reset_index(), on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,247,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"TF.merge(agg, on=['game_id', 'team_id'], how='left').merge(sumw, on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,38,SORT,sort_values,season|team_id|game_id|player_id,PLAYER_ID_KEYED,player_id,"PF.sort_values(['season', 'team_id', 'game_id', 'player_id'], kind='stable')"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,49,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates()"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,51,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tgs.groupby(['team_id', 'season'])"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,201,GROUPBY,groupby,<sub:game_id>|<sub:team_id>,UNRESOLVED_KEY,,"(PFq['w'] * PFq['pts_hat']).groupby([PFq['game_id'], PFq['team_id']])"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,247,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"TF.merge(agg, on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,253,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,254,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,279,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,280,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,347,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,348,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,245,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,246,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s03_currency.py,212,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PFq.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,35,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"rb.load_team_master()[['game_id', 'team_id', 'game_date', 'opp_team_id']].drop_duplicates()"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,43,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"FALSE.merge(tmn[['game_id', 'team_id', 'opp_team_id']], on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,50,SORT,sort_values,rule|season|game_date,NOT_PLAYER_KEYED,,"FALSE.sort_values(['rule', 'season', 'game_date'], kind='stable')"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,88,SORT,sort_values,p_active_mass,NOT_PLAYER_KEYED,,"PF[PF['drop_R3_union_S2']].groupby('player_name').agg(rows_removed=('p_active_hat', 'size'), mean_p_active=('p_active_ha"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,107,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,88,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"PF[PF['drop_R3_union_S2']].groupby('player_name').agg(rows_removed=('p_active_hat', 'size'), mean_p_active=('p_active_ha"
exploration/E1_I0045_roster_currency/scripts/s04_coverage_and_exposure.py,88,GROUPBY,groupby,player_name,PLAYER_NAME_KEYED,player_name,PF[PF['drop_R3_union_S2']].groupby('player_name')
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,39,SORT,sort_values,team_id|season|game_date|game_id,NOT_PLAYER_KEYED,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates().sort_values(['team_id', 'season', 'game_date', 'game"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,42,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"ALL.merge(tgs[['game_id', 'team_id', 'team_game_index']], on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,100,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"TF2.merge(agg, on=['game_id', 'team_id'], how='left')"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,39,DEDUP,drop_duplicates,<none>,UNRESOLVED_KEY,,"pm[['game_id', 'team_id', 'season', 'game_date']].drop_duplicates()"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,41,GROUPBY,groupby,team_id|season,NOT_PLAYER_KEYED,,"tgs.groupby(['team_id', 'season'])"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,111,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,112,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,113,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,114,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,140,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,160,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,161,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,162,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,163,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,212,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,213,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,TF2['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0045_roster_currency/scripts/s05_stratify_not_remove.py,99,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"PF.groupby(['game_id', 'team_id'])"
exploration/E1_I0045_roster_currency/scripts/s06_resolve_floors.py,31,MEMBERSHIP,isin,<attr:SCORED_SEASONS>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.SCORED_SEASONS)
exploration/E1_I0045_roster_currency/scripts/s06_resolve_floors.py,32,MEMBERSHIP,isin,<attr:CLEAN_WINDOW>|season,NOT_PLAYER_KEYED,,PF['season'].isin(rb.CLEAN_WINDOW)
exploration/E1_I0046_allocation/scripts/al_base.py,149,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"d.groupby('tg', sort=False).agg(T_pts=('pts', 'sum'), T_min=('minutes', 'sum'), T_fga=('fga', 'sum'), n_roster=('pts', '"
exploration/E1_I0046_allocation/scripts/al_base.py,152,JOIN,merge,tg,NOT_PLAYER_KEYED,,"pd.DataFrame({'tg': tgkey, 'b_pts': mt['pts'].to_numpy(float), 'b_fga': mt['fga'].to_numpy(float), 'b_min': mt['minutes'"
exploration/E1_I0046_allocation/scripts/al_base.py,173,JOIN,merge,tg,NOT_PLAYER_KEYED,,"d.merge(agg.reset_index(), on='tg', how='left')"
exploration/E1_I0046_allocation/scripts/al_base.py,187,GROUPBY,groupby,season|player_id,PLAYER_ID_KEYED,player_id,"d.groupby(['season', 'player_id'], sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,189,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"gp['minutes'].transform(lambda s: s.shift(1).rolling(5, min_periods=1).mean())"
exploration/E1_I0046_allocation/scripts/al_base.py,190,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,gp['starter_flag'].transform(lambda s: s.shift(1).expanding(min_periods=1).mean())
exploration/E1_I0046_allocation/scripts/al_base.py,201,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,,"tg.groupby(['season', 'team_id'], sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,203,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,gt['n_roster'].transform(lambda s: s.shift(1).expanding(min_periods=1).mean())
exploration/E1_I0046_allocation/scripts/al_base.py,209,JOIN,merge,tg,NOT_PLAYER_KEYED,,"mt2.merge(tg[['tg', 'game_date', 'tg_index']], on='tg', how='inner')"
exploration/E1_I0046_allocation/scripts/al_base.py,211,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"mt2.groupby(['season', 'team_id'], sort=False)['opp_pts'].transform(lambda s: s.shift(1).expanding(min_periods=1).mean()"
exploration/E1_I0046_allocation/scripts/al_base.py,215,JOIN,merge,season|game_id|opp_team_id,NOT_PLAYER_KEYED,,"tg.merge(opp, on=['season', 'game_id', 'opp_team_id'], how='left')"
exploration/E1_I0046_allocation/scripts/al_base.py,219,JOIN,merge,tg,NOT_PLAYER_KEYED,,"d.merge(tg[['tg', 'tg_index', 'n_hat', 'A5_opp_defrtg']], on='tg', how='left')"
exploration/E1_I0046_allocation/scripts/al_base.py,249,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,,"base.groupby(['season', 'team_id'], sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,279,JOIN,merge,tg,NOT_PLAYER_KEYED,,"d.merge(tg[['tg', 'vacated_prior_share']], on='tg', how='left')"
exploration/E1_I0046_allocation/scripts/al_base.py,216,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,tg.groupby('season')['A5_opp_defrtg'].transform('mean')
exploration/E1_I0046_allocation/scripts/al_base.py,228,FACTORIZE,factorize,<none>,UNRESOLVED_KEY,,"pd.factorize(d['tg'], sort=True)"
exploration/E1_I0046_allocation/scripts/al_base.py,229,FACTORIZE,factorize,<none>,UNRESOLVED_KEY,,"pd.factorize(d['season'].astype(str) + '|' + d['player_id'].astype(str), sort=True)"
exploration/E1_I0046_allocation/scripts/al_base.py,231,FACTORIZE,factorize,<none>,UNRESOLVED_KEY,,"pd.factorize(d['game_date'], sort=True)"
exploration/E1_I0046_allocation/scripts/al_base.py,250,SORT,sort_values,tg_index,NOT_PLAYER_KEYED,,tg[(tg['season'] == ssn) & (tg['team_id'] == team)].sort_values('tg_index')
exploration/E1_I0046_allocation/scripts/al_base.py,445,FACTORIZE,factorize,<none>,UNRESOLVED_KEY,,"pd.factorize(key, sort=True)"
exploration/E1_I0046_allocation/scripts/al_base.py,611,FACTORIZE,factorize,<none>,UNRESOLVED_KEY,,"pd.factorize(blocks, sort=True)"
exploration/E1_I0046_allocation/scripts/al_base.py,145,SORT,sort_values,season|team_id|game_date|game_id|player_id,PLAYER_ID_KEYED,player_id,"d.sort_values(['season', 'team_id', 'game_date', 'game_id', 'player_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,149,GROUPBY,groupby,tg,NOT_PLAYER_KEYED,,"d.groupby('tg', sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,186,SORT,sort_values,season|player_id|game_date|game_id,PLAYER_ID_KEYED,player_id,"d.sort_values(['season', 'player_id', 'game_date', 'game_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,194,GROUPTRANSFORM,transform,<none>,UNRESOLVED_KEY,,"gp[r].transform(lambda s, hh=h: _ewm_prior(s, hh))"
exploration/E1_I0046_allocation/scripts/al_base.py,197,SORT,sort_values,season|team_id|game_date|game_id|player_id,PLAYER_ID_KEYED,player_id,"d.sort_values(['season', 'team_id', 'game_date', 'game_id', 'player_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,200,SORT,sort_values,season|team_id|game_date|game_id,NOT_PLAYER_KEYED,,"tg.sort_values(['season', 'team_id', 'game_date', 'game_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,210,SORT,sort_values,season|team_id|game_date|game_id,NOT_PLAYER_KEYED,,"mt2.sort_values(['season', 'team_id', 'game_date', 'game_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,225,SORT,sort_values,season|team_id|game_date|game_id|player_id,PLAYER_ID_KEYED,player_id,"d.sort_values(['season', 'team_id', 'game_date', 'game_id', 'player_id'])"
exploration/E1_I0046_allocation/scripts/al_base.py,198,DEDUP,drop_duplicates,tg,NOT_PLAYER_KEYED,,d.drop_duplicates('tg')
exploration/E1_I0046_allocation/scripts/al_base.py,211,GROUPBY,groupby,season|team_id,NOT_PLAYER_KEYED,,"mt2.groupby(['season', 'team_id'], sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,133,MEMBERSHIP,isin,season,NOT_PLAYER_KEYED,,mp['season'].isin(sorted(ALLOWED_SEASONS))
exploration/E1_I0046_allocation/scripts/al_base.py,135,MEMBERSHIP,isin,season,NOT_PLAYER_KEYED,,mt['season'].isin(sorted(ALLOWED_SEASONS))
exploration/E1_I0046_allocation/scripts/al_base.py,179,GROUPBY,groupby,tg,NOT_PLAYER_KEYED,,"d.groupby('tg', sort=False)"
exploration/E1_I0046_allocation/scripts/al_base.py,216,GROUPBY,groupby,season,NOT_PLAYER_KEYED,,tg.groupby('season')
exploration/E1_I0046_allocation/scripts/al_base.py,235,CARDINALITY,nunique,tg_code,NOT_PLAYER_KEYED,,d['tg_code'].nunique()
exploration/E1_I0046_allocation/scripts/al_base.py,235,CARDINALITY,nunique,player_id,PLAYER_ID_KEYED,player_id,d['player_id'].nunique()
exploration/E1_I0046_allocation/scripts/al_base.py,236,UNIQUE,unique,season,NOT_PLAYER_KEYED,,d['season'].unique()
exploration/E1_I0046_allocation/scripts/al_base.py,101,UNIQUE,unique,<none>,UNRESOLVED_KEY,,pd.unique(f['season'])
exploration/E1_I0046_allocation/scripts/al_base.py,115,UNIQUE,unique,<none>,UNRESOLVED_KEY,,pd.unique(f['season'])
exploration/E1_I0046_allocation/scripts/s00b_probe.py,52,GROUPAGG,agg,<none>,UNRESOLVED_KEY,,"app.groupby(['game_id', 'team_id'], as_index=False).agg(p_pts=('pts', 'sum'), p_min=('minutes', 'sum'), p_fga=('fga', 's"
exploration/E1_I0046_allocation/scripts/s00b_probe.py,54,JOIN,merge,game_id|team_id,NOT_PLAYER_KEYED,,"mtr.merge(g, on=['game_id', 'team_id'], how='left')"
exploration/E1_I0046_allocation/scripts/s00b_probe.py,73,CARDINALITY,nunique,game_id,NOT_PLAYER_KEYED,,s['game_id'].nunique()
exploration/E1_I0046_allocation/scripts/s00b_probe.py,29,UNIQUE,unique,season,NOT_PLAYER_KEYED,,mp['season'].unique()
exploration/E1_I0046_allocation/scripts/s00b_probe.py,29,UNIQUE,unique,season,NOT_PLAYER_KEYED,,mt['season'].unique()
exploration/E1_I0046_allocation/scripts/s00b_probe.py,52,GROUPBY,groupby,game_id|team_id,NOT_PLAYER_KEYED,,"app.groupby(['game_id', 'team_id'], as_index=False)"
exploration/E1_I0046_allocation/scripts/s00b_probe.py,72,MEMBERSHIP,isin,<var:yrs>|season,NOT_PLAYER_KEYED,,mtr['season'].isin(yrs)
exploration/E1_I0046_allocation/scripts/s00b_probe.py,26,MEMBERSHIP,isin,<var:ALLOWED>|season,NOT_PLAYER_KEYED,,mp['season'].isin(ALLOWED)
exploration/E1_I0046_allocation/scripts/s00b_probe.py,27,MEMBERSHIP,isin,<var:ALLOWED>|season,NOT_PLAYER_KEYED,,mt['season'].isin(ALLOWED)
