extracted_utc,published_utc,capture_utc,source,player_name,team,status_signal,body_part,reported_limitation,source_tier,game_date_referenced,is_speculation,quoted_evidence,url,model,prompt_version
2026-07-30T21:03:25+00:00,2026-07-30T20:00:00Z,20260730T210002Z,gnews_sky,Brittney Griner,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPbjJldjFMS09meWVoaVVUNzNETW5LR2pLMDRjTlRQdDJRUDN1OEF3ZFdrR2RvSEdUeTBfdnl6SFE3TXBQUDJ6UGhLYjVnMEtqQVNZUld0SlZTckNza1htNmtwY1VHM1dCcUd5OVBwSnU5cmVtZTVNMGp1bVhRVVVjdjhKeS12YUV6a1FIMWc5VE5zUS1BTVBnVmRRZlc3bHNteGxfbE9lWU1tSHVFSjhTQWQwNGU0WGlvT0g0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:03:25+00:00,2026-07-30T20:00:00Z,20260730T210002Z,gnews_sky,Aaliyah Edwards,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPbjJldjFMS09meWVoaVVUNzNETW5LR2pLMDRjTlRQdDJRUDN1OEF3ZFdrR2RvSEdUeTBfdnl6SFE3TXBQUDJ6UGhLYjVnMEtqQVNZUld0SlZTckNza1htNmtwY1VHM1dCcUd5OVBwSnU5cmVtZTVNMGp1bVhRVVVjdjhKeS12YUV6a1FIMWc5VE5zUS1BTVBnVmRRZlc3bHNteGxfbE9lWU1tSHVFSjhTQWQwNGU0WGlvT0g0?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:03:32+00:00,2026-07-30T18:16:29Z,20260730T210002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,True,"DiJonai Carrington Primed for Return, Will Help Push Sky to Playoffs",https://news.google.com/rss/articles/CBMimAFBVV95cUxOcXprRy1pQ1VSb3V4UTFrZXc1S05peElDdmhtVTItM1hUck1vME1vY2Z2ak9DSzBHX3daVjBsOGVCdkl6aUx0a19MS0JNT2ZBR08taTZscnlhaUlRTGVIX01iNkFuUnpkR1hEQnpDdEpGVG9pUnUwSFp0MXZuaEtkZjFpOS1MMXdsS1FfUWtSeUdxd2RxbVlMbQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:03:34+00:00,2026-07-30T19:30:00Z,20260730T210002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,True,DiJonai Carrington prepares for long-awaited Chicago Sky debut,https://news.google.com/rss/articles/CBMinAFBVV95cUxQRU95TXFFVDVTM1FIT3pac0JDYU9TOVQyOU0ybFNDMDFYRVRnWjFGekNheEVOWUZTMTU5Q0J5cXNvRmN2VS1PVklHMnZaY0hnTlFtQkxYQUI3eGJZWGFOUW94cnljV1ZIRnY0UUlUX2NKbmxlclBCLWx5STRReTdJWUtJM3kxZWU5MDFlbGxyckd6bWZzd25iVTBUeUc?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:03:37+00:00,2026-07-30T19:47:13Z,20260730T210002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,False,DiJonai Carrington Plans to Make Sky Debut Thursday Against Connecticut,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZG40V0FJdnAzSEMzMWFwRzJfbGlNcDdKRmhvaUt5ek5ndUhjWnUtWTQwLWU3NDE5YjdjVFBBeHV0blpKV0VSbHBWZk1XTmJEUV9tZkVoa1hlS09zVHRPb2prb0hISVlzeW1FWWhDUjNfRkl3LUExemlJbUs2OGd6aFVVZHdzeDdMeGdV?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:03:39+00:00,2026-07-29T21:01:03Z,20260730T210002Z,gnews_sky,Brittney Griner,unknown,out,none stated,none stated,aggregator,none,False,Sun Rule Brittney Griner Out Again Ahead of Sky Matchup,https://news.google.com/rss/articles/CBMihgFBVV95cUxQSmQzbmdtem9vQ2thdTRSTVJVbl8wVjVvakxkamt2dy1kWWZPbmw5OS1rVUdFbXBaaVdGaEdWQXhtbmdNaEVCcndNUGxuYUlLTG5CeUdja0RyNUUtUnpnWUd1QVVxLWFNVzlPODVwZlF6bFg0a1NBWGFwMFpzVmtkUV9qdGFOUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:04:02+00:00,2026-07-28T13:36:02Z,20260730T210002Z,gnews_sun,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,2026-07-28,True,"Is Caitlin Clark playing today, July 28, for Fever vs Storm?",https://news.google.com/rss/articles/CBMikwFBVV95cUxPRkI3NWVGb2dQcFR5Y080S1c0elAwQTlqektieWtXTzBCNXFYSF9Fd2N4QmFBQ1RRSTBZOE9XNDUxSHZFWGExeVdubzhfZEF2N0tPV1VRWVRPOEdHdTRaSE12LVlkNjN5MFVHM0c4TzJwQ0NrTlpvdlNmZC1TVHktM3dSTjBHRzdNUWlVME1NYmkyWTjSAZMBQVVfeXFMT0ZCNzVlRm9nUHBUeWNPNEtXNHpQMEE5anpLYnlrV08wQjVxWEhfRXdjeEJhQUNUUUkwWThPVzQ1MUh2RVhhMXlXbm84X2RBdjdLT1dVUVlUTzhHR3U0WkhNdi1ZZDYzeTBVRzNHOE8ycENDa05ab3ZTZmQtU1R5LTN3Uk4wR0c3TVFpVTBNTWJpMlk4?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:04:26+00:00,2026-07-30T12:12:29Z,20260730T210002Z,gnews_valkyries,Gabby Williams,Golden State Valkyries,unknown,none stated,none stated,aggregator,none,True,Final Injury Report for Valkyries-Mercury: Will Gabby Williams Play?,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPdWFIUktQTU9ydmN4bnJOY1dibEwxS3BHWWtlT0hyWDV5XzBRLVFkNWNxcFpjZ1JpT2VfSnZvMjQ2MU5hMHBzSWk0NUpQZ21ZVU5BVXd2TkFhZVZQVWRXdjhjMmhZRGNkMlQ4MlMzdzc1Um1ZRHNFby1nVm9QdUwtZkdJODFtbUxw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:04:33+00:00,2026-07-29T18:53:00Z,20260730T210002Z,gnews_fever,Aliyah Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,False,Aliyah Boston injury update as Fever star exits game after hard fall on knee,https://news.google.com/rss/articles/CBMitgFBVV95cUxORTM5R0NyOUtaSWxnRmRucjRWUXZwTHN1WEZjWi1vVVFrNU1scVhFemQxN1Y1Ti1FYk1ad0FUMFJRLTE0NGQyRmNQMzN6cV9LQ2g2V3NhUXA0SEIxN0Q1eGtVVkYwSEVrclFzMzZHYTRFRlhlYUQ3WndIZTFBMFl2ZEtabXlnN1pFRVBOZjFjSDJ3Z1RXZTZjM3dvQkYwNnBaQUszdGFVd3puWGNXbGJCWlFmRTVaUQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:04:55+00:00,2026-07-30T19:09:35Z,20260730T210002Z,gnews_sparks,Kelsey Plum,Los Angeles Sparks,returning,none stated,none stated,aggregator,none,False,Kelsey Plum returns to Sparks practice for first time since injury as trade rumors swirl,https://news.google.com/rss/articles/CBMizAFBVV95cUxNUkd3NFB0VGZ4Mm5YQzJuVTVpbWhkSE5Yb1ZKa2FXQW1vZVY3NkVoUi1RT2RoUjdiaFZpd2VaSVlqbDBHM0x6cUgzSDktZjBZcG5Xb3BqbldhUTRkY192b1Q5Z21KWDVXbkNGX0VhcDRRbDRGVHVkc2o5dEEwRnljazROQWpNQVVybHdfaV9OeGVzaGd6X1g5ZVlmUzNuMVdYVUxKZ05tMVIxRWhyTnJUS1BnZFhKeDY1UFFvUTExcDdyWXdpZC1ya3ZPN1M?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:05:00+00:00,2026-07-30T20:00:00Z,20260730T210002Z,gnews_lynx,Brittney Sykes,unknown,questionable,none stated,none stated,aggregator,2026-07-30,True,"Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQeGVfWGlWSndDTzQ2VWNkRmxBV3BLaHNyRTU5UVVvUUFlLUlRbnlac0RWUHRISW1wcklPSG1RZjNnMlVUX01uRmpYWWdxQVZPdHAzY2FFYWc0SnFmanpZYzRZS2lFMHpWTngxOTBfY3JPam9DTWZ2aDVOTF9FdEQzcmdCMkhHLVZWeHVTdG9zY1hRbUs4eFR2XzYwdEQ3dzMzZkxPLTZDblM4Rko1ZVZMeE5tdlBySHpo?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:05:00+00:00,2026-07-30T20:00:00Z,20260730T210002Z,gnews_lynx,Nyara Sabally,unknown,questionable,none stated,none stated,aggregator,2026-07-30,True,"Will Brittney Sykes, Nyara Sabally Play?",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQeGVfWGlWSndDTzQ2VWNkRmxBV3BLaHNyRTU5UVVvUUFlLUlRbnlac0RWUHRISW1wcklPSG1RZjNnMlVUX01uRmpYWWdxQVZPdHAzY2FFYWc0SnFmanpZYzRZS2lFMHpWTngxOTBfY3JPam9DTWZ2aDVOTF9FdEQzcmdCMkhHLVZWeHVTdG9zY1hRbUs4eFR2XzYwdEQ3dzMzZkxPLTZDblM4Rko1ZVZMeE5tdlBySHpo?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:05:19+00:00,2026-07-30T06:05:00Z,20260730T210002Z,gnews_fire,NaLyssa Smith,Las Vegas Aces,out,none stated,none stated,coach,none,False,Becky Hammon Issues Statement on NaLyssa Smith Hours After Las Vegas Aces’ ‘Inactive’ Decision,https://news.google.com/rss/articles/CBMijwFBVV95cUxOb2xSblktQThfOTVpSk9Sc1JueDlNbnJZOVg5c25RQXZFWlQ4RkNQNTY0TXNaWFMybXBoSHVnd2c2NUxxM2xfa1dUWDlXV29sQUpJRkd0MDJ5OEcwWW9IMXN6T1dxYUNwRXFPMmVxVUhTX0NJOEVubDI1RDNqdFJIdlhpalBlZ1g5WW01YnoyNA?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:05:41+00:00,2026-07-28T10:15:00Z,20260730T210002Z,gnews_tempo,Napheesa Collier,Minnesota Lynx,returning,none stated,none stated,aggregator,none,False,"Lynx have Napheesa Collier back, but face the WNBA’s toughest schedule down the stretch",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOLW5BRUZrcnNQZmtFM3FqZmNOUk0yRExXWFlGU1NVTXJxSXJpRG1SNDRhSWF0bElvSy1SSmUtQ2JCZk10ZDVza2Z4SGtNMXBnN05DUExJZHRKNGNxTF9kQndlamswN2FPempuS3FhR0NfYWotdC1yMkppRTR3TDE2LUpQY1hMRFdzbUpWOXYwbjBPRmZPVHpGNjE3RTc1V085UmI3UlU0VGZIT1VBMVJsR1lwMmZEYlJQbGdNUjlKek55SFpMMWR4bQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:06:08+00:00,2026-07-29T19:46:13Z,20260730T210002Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,none stated,none stated,aggregator,none,False,Aliyah Boston injury comes at the worst possible time for the Fever,https://news.google.com/rss/articles/CBMiiAFBVV95cUxORWU4a3h5UVJFQ3lsWVJ4U3RqMlNJeVRyZk9qOVNiTUtwdmNlQVlESGJZYVJTNWVKeDUycUpBQnIwQmdSTXBhQ3gzUE1WNlFzdkY4Z1RWTVVkckNTbnJvSGFIb1Zjc0VoSjJsUEdPTTc3ZUNIVk9FaGQxcWFFbGFNX0xSNGdiVF9v?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:06:10+00:00,2026-07-29T06:12:42Z,20260730T210002Z,gnews_league,Aliyah Boston,Indiana Fever,unknown,knee,left game early,aggregator,none,True,Fever star Aliyah Boston leaves win over Storm early after apparent knee injury,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNN2ZGakExWmdiVkN3WWRxNHNScDBtYjNWUDFORkFZQ196a1BQcTgwLXR4NkExUDVfaHpjeG8zYWNwWVR1QVVvTG9CSHgzUUp1RUFfaDE0STBobDd3dGNqYzFmMlhBX1l6bXRheWNyams2UTM1UUdBR2g1Q2xWX2U5a0YxdE16dHp5Zm5aMUtFYWFuUksySTdiV2dYcnpaZnJ4RGJOaUU0SjRmc1ktazVTR0ZKRzNHbmFoWGx6X3RKNklpSVRfR2UxQW5FZ0JDakJZMzVTemhZdXhxUlNBRE9J?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:06:13+00:00,2026-07-30T12:42:09Z,20260730T210002Z,gnews_league,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,coach,none,True,BREAKING: Coach Stephanie White Gives Big Update On Caitlin Clark’s Injury,https://news.google.com/rss/articles/CBMiYEFVX3lxTE4tNHBHWHF3N2x3dmVHb3FYSE1NZUcySHFTdUVibXBIZHFvUXV2Qk1KcVRzdDBRWkJKZnNBQ29LaHRldHMyV0p0WE9oeGZXUGJqZmlQb1JwLXBWVHhwQWV6bg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:06:16+00:00,2026-07-28T21:26:10Z,20260730T210002Z,gnews_league,Alyssa Thomas,Connecticut Sun,season_ending,none stated,none stated,aggregator,none,True,Alyssa Thomas SHATTERED After CRITICAL Injury DESTROYS Her Season With Caitlin Clark Up Next!,https://news.google.com/rss/articles/CBMiW0FVX3lxTFB0ZVJpdTNKMkxHSWpWbW1YM05aRzRKbEpTREc5WnVIYnFMN0Z4T2Q1bFp2LTJzSHg3VHM5YTl6Z2R0STNsMEhNRE1CZDlhcERGQWRxOTJNQ1ZRdFU?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-30T21:06:19+00:00,2026-07-30T20:10:42Z,20260730T210002Z,gnews_league,Boston,Indiana Fever,unknown,knee,none stated,aggregator,none,True,Boston’s Knee Changes the Math,https://news.google.com/rss/articles/CBMijwFBVV95cUxOSWxjYkJyTnJ2LTVLWWVMczZjby1hVGtmeFBSbmdhUkVWM1daRnRwemF0OUtEdWlOR3Ffb3JvMzFfTmxJQTNBd1o2N2hLYzdwaUFMMlEtMTY4T1VfaTFWWG1rZzJ6U2dXRDdPbWN0Zjlvb0FNN2syUUhfcDZRMWk0N2xkTGhuMmVWX1ZwTC0yaw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:16+00:00,2026-07-31T00:12:08Z,20260731T013002Z,yahoo_wnba,Brittney Griner,Connecticut Sun,out,knee,none stated,aggregator,none,False,Brittney Griner will miss her third consecutive game with a knee injury,https://sports.yahoo.com/articles/brittney-griner-ruled-again-sun-001208681.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:27+00:00,2026-07-30T22:44:17Z,20260731T013002Z,yahoo_wnba,Kelsey Plum,Los Angeles Sparks,returning,none stated,none stated,aggregator,none,False,Kelsey Plum plans return to Sparks on Sunday amid trade rumors before WNBA deadline,https://sports.yahoo.com/wnba/article/kelsey-plum-plans-return-to-sparks-on-sunday-amid-trade-rumors-before-wnba-deadline-224417843.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:34+00:00,2026-07-30T21:11:41Z,20260731T013002Z,yahoo_wnba,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,team_official,none,False,DiJonai Carrington is prepared to play for the first time since last season,https://sports.yahoo.com/articles/dijonai-carrington-season-debut-chicago-211141244.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:41+00:00,2026-07-30T20:00:00Z,20260731T013002Z,yahoo_wnba,Brittney Sykes,Toronto Tempo,unknown,none stated,none stated,aggregator,none,True,The Toronto Tempo may be without multiple key players in Thursday night's game against the Minnesota Lynx.,https://sports.yahoo.com/articles/final-injury-report-lynx-tempo-200000470.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:41+00:00,2026-07-30T20:00:00Z,20260731T013002Z,yahoo_wnba,Nyara Sabally,Toronto Tempo,unknown,none stated,none stated,aggregator,none,True,The Toronto Tempo may be without multiple key players in Thursday night's game against the Minnesota Lynx.,https://sports.yahoo.com/articles/final-injury-report-lynx-tempo-200000470.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:45+00:00,2026-07-30T20:00:00Z,20260731T013002Z,yahoo_wnba,Brittney Griner,unknown,unknown,none stated,none stated,aggregator,none,True,"Will Brittney Griner, Aaliyah Edwards Play?",https://sports.yahoo.com/articles/final-injury-report-sun-sky-200000516.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:45+00:00,2026-07-30T20:00:00Z,20260731T013002Z,yahoo_wnba,Aaliyah Edwards,unknown,unknown,none stated,none stated,aggregator,none,True,"Will Brittney Griner, Aaliyah Edwards Play?",https://sports.yahoo.com/articles/final-injury-report-sun-sky-200000516.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:31:49+00:00,2026-07-30T19:34:26Z,20260731T013002Z,yahoo_wnba,DiJonai Carrington,Chicago Sky,unknown,none stated,none stated,aggregator,none,False,The Chicago Sky were given positive news regarding DiJonai Carrington's injury ahead of Thursday night's game against the Connecticut Sun.,https://sports.yahoo.com/articles/sky-receive-encouraging-dijonai-carrington-193426554.html,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:12+00:00,2026-07-31T01:19:00Z,20260731T013002Z,gnews_dream,Caitlin Clark,Indiana Fever,unknown,none stated,none stated,aggregator,none,True,Indiana Fever Announce Caitlin Clark News Ahead of Fire Game,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNR0RSUVpBTDN5WEItRnFoYVo0SVNaOVllMjl1OUFsRTYtRVZSM1pwY1ptbkJWMG1YWFpmalNSaUxBaXBVY25hb1duMUJ0ZFRTWWZGYVExVTlNS055anJHX196elU4Nk1qcVJSbUZ0d2x2R1RFb3RqMEkzaHNVMFY2U0xWV3hJR3JSYzFVMURpYzNDbnBwUWZUYm82Nnk5OXpDTGpHZV9SWFE?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:15+00:00,2026-07-31T00:05:00Z,20260731T013002Z,gnews_dream,Dominique Malonga,Seattle Storm,returning,none stated,none stated,aggregator,none,False,Storm news: Dominique Malonga set to make injury return for Dream clash,https://news.google.com/rss/articles/CBMilwFBVV95cUxPWFQ3RjN5dl9yaG1ObjJUZGJsYnJWRTVPeHZyQzRYckFNRktOUUNxSi0zZ3FyU29adTlCMTRiRFR1Sy1hazdrQzh2eWZKQ1R1WWV0TVdYWjdwaEJhbEhsSE52d1JMNnZ0M3hMQWo0T2RkQVhPRjZyMk9xUW5EajZxV2tqMUhwS2tLSDdkMlQ0Y0kwRGwyeTY4?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:20+00:00,2026-07-30T20:00:00Z,20260731T013002Z,gnews_sky,Brittney Griner,unknown,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMiggFBVV95cUxNa0dhM2hOUmF5Zi1GTWp5UHNiby13TzZmUXVvb0RCVGJPdnNIeHNiMVY1QmFMSDhKa3BxTjI0SWNsWUpYLVJsMEQ4TVhmc2JtNHpYYUJBcFgzQVVzSVZRWHM0TWQwMkpnQndpdVc2Q2MycEtoMHFZNFZnemF5NDd6ZnhR?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:20+00:00,2026-07-30T20:00:00Z,20260731T013002Z,gnews_sky,Aaliyah Edwards,Connecticut Sun,unknown,none stated,none stated,aggregator,none,True,"Final Injury Report for Sun-Sky: Will Brittney Griner, Aaliyah Edwards Play?",https://news.google.com/rss/articles/CBMiggFBVV95cUxNa0dhM2hOUmF5Zi1GTWp5UHNiby13TzZmUXVvb0RCVGJPdnNIeHNiMVY1QmFMSDhKa3BxTjI0SWNsWUpYLVJsMEQ4TVhmc2JtNHpYYUJBcFgzQVVzSVZRWHM0TWQwMkpnQndpdVc2Q2MycEtoMHFZNFZnemF5NDd6ZnhR?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:23+00:00,2026-07-30T18:56:00Z,20260731T013002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,beat_reporter,none,False,Sky's DiJonai Carrington plans to make season debut vs. Sun,https://news.google.com/rss/articles/CBMioAFBVV95cUxNS1dMNng1OEtJTzFXaWlPdVZITElmZl82ZmNXSkRCcWFpYzc0T0ZsUmFUSFFtV2xabDNxSnRlTzk3a3NWT3ZPTE82NXdkb19JZWRuTk1YRzZXczRKTnNkZ0djLURZVEt3QjRkVjU2SGE0eldqUlFneGppbmVWbmxqdWJKN0dNOUNQalFNRG1QNGlIWFJyZHhuT1NER1hHZEU5?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:28+00:00,2026-07-30T21:11:00Z,20260731T013002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,False,DiJonai Carrington to make season debut for Chicago Sky vs. Connecticut Sun,https://news.google.com/rss/articles/CBMixAFBVV95cUxPVFF1R3B3a2h4RV9Vek1SMTRKRHR3eFM2TVlxMGpDWWVTS1UyTmVwVkNTVzk2RXNsc3dwY21ibEVhbmN3ZkZvbTdNQmlmdmUtYlVEU1ZVSVNtNTJKeDlmel8yQTZxT2tPY0F2RE1CUFRJZHl2QnRETndhdWlPTHBPRVhCeHlyM01fbkxDd3NiRXJMcFY4OEFFX3NnMDhoSUF4RmJXUnlSdGxoWVV1Nkc5UWFtcHN3Znh2aWVNWTRvZEpFRmlt?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:32+00:00,2026-07-30T21:15:04Z,20260731T013002Z,gnews_sky,Brittney Griner,unknown,unknown,none stated,none stated,aggregator,none,True,Chicago Sky vs. Connecticut Sun: Brittney Griner’s Injury Status Revealed,https://news.google.com/rss/articles/CBMieEFVX3lxTE9ZbUJoSVJ2dU5vbjM5em5haWF2T0pNTURWZ3dwYzBWejk3ZkdJS1VidDY2eERmQ3piWGltaV96UzdNR3dTUUgxY3k3Tmc1a1lteTRrSks1Vk80Z0RKT1JMdUhjVEdub3dHTFBHbEJsZ0pUaEp5N2p5Mg?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:36+00:00,2026-07-31T00:12:08Z,20260731T013002Z,gnews_sky,Brittney Griner,Connecticut Sun,out,none stated,none stated,aggregator,none,False,Brittney Griner ruled out again as Sun make additional roster decision before Sky game,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPRi02NU15MjJZMHhKb3hSaVpTWnJmejgxZF94dHdDSC1LTERTZ2NXLXRtZ3BfYlpia2lxVWtYMjlYMXRaLU5FYTRFWkdiZ1VWTzM0eVJQQ0NmYVBMbWh2VzBiTno1bWoxZm1OMG1ZdFdZcnBvZWQ5X1pTaWxWNkN6bUhVcTB1Nmo1Vjh4ZnZ5TzNNX241SlN2WEJ6Mmk2cFQyVFpYZGZmemQ3QXpiYTNBTHZmYWJlb01pemxCdVExNmgzTWFrcU56U1V0N3NvcXZuaTFmMEVCcDcwaUEzSHhHdWlXN0dnbTRLbnV1WVBjemw?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:40+00:00,2026-07-30T20:42:14Z,20260731T013002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,True,DiJonai Carrington Plans to Make Sky Debut Thursday Against Connecticut,https://news.google.com/rss/articles/CBMirwFBVV95cUxPamRYTkVDMmFoR0VTczRkdUlWVjExS0NpQzNYRW9LNGNLY252VmxiSkU5bFI5SGdjOF83dTdRcktaeHN4U3RWX09fYV9TZ2p3V0M1RmQ0N1NmY001d0k2cUxxQVp5Vm02U1ZnVFRhTEdlUVZ1LXBpWW80MWR6YXhWbW02cEdhdHV1ZTZqZlJHOHNHcFhQSGVSYldxU0hWSkhJdDFLbkxTbE5FNUc4dmZF?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:46+00:00,2026-07-30T19:50:06Z,20260731T013002Z,gnews_sky,DiJonai Carrington,Chicago Sky,returning,none stated,none stated,aggregator,none,False,DiJonai Carrington set for emotional Sky debut against former team after long injury absence,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQYktGSXAydGl5dkd1SUE4b2NVc1RPQUlUR0dpY0ZBdXpkbEFyWnBUMlg4SkpJaVc1VWFPU0M2cjJXXzB2R0VLbm53SlFVenQ5Z2xJOTZzOGwyWnA1bHNpREVhNkwzSVVGQVNqbVdYUlVJdkZVTmVHUzgwRXVGblg1LW8tbUtvMzgzRVV0cFFYeFBYaXpFMGNyMFZ1QjZLcml3QXhVM3Y5X1dzVGpuY1lndDZfb0lYU0RGLThjdEpoSmpfaTZ3X25SUWY3d3VwVjdrU1ZYQW5GSnc1Ni1NOTVXbWJwOUl5dmVOYTZv?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:32:55+00:00,2026-07-30T20:56:21Z,20260731T013002Z,gnews_sky,DiJonai Carrington,Chicago Sky,unknown,none stated,none stated,aggregator,none,True,Chicago Sky Land Major DiJonai Carrington News on Thursday,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQNEllSEFKNWE2eEliZWQ0VkF4bm8wM0F5RWptNEZwaFp5TGhkUVE2NEktb2hEM0FBeG1rTzl3b3ZOT1NjTVJYUk11bmw5dmtRV1p5ejR4TThkSDN6b0VmOUFZWmxOemxyTlVfZVFqM2JNZWVmVGd0QXZSMFFtZU9mcjVhenhZc2taN0RsRFZHTnBFMURIV1pKZS1QVTJPQVhzTTRiWDhma3UwSWZ1Nnc3UUFiWFRwckgy?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:33:07+00:00,2026-07-30T23:57:06Z,20260731T013002Z,gnews_sun,Brittney Griner,Connecticut Sun,unknown,none stated,none stated,aggregator,none,True,Connecticut Sun Make Announcement After Brittney Griner Decision,https://news.google.com/rss/articles/CBMiwgFBVV95cUxOR2l4Z0JmTmRHa1dqOV9jcUl4dDlwck95ZnpGdkhoS2hDbmp0VlFKRmxxQUJOY2FZazF6eWJDNFZBUl9qTjM2bUhzU0J1eldwMFRMS01RdWQ3bldfQTUydWl2UDVYV3hwTFJxV2hTR25PZmtfNW9QZFRXVWp0SVVKWDAtMXFaYURDMDZ2SUZseUxxTk5OM3BXLXBEdUlKRW5kYm1TLXFEb2F0RlNaVFlDMDktb0FYaWZsSWlUYXRFWFgyQQ?oc=5,claude-sonnet-5,83bf6a71cc4b
2026-07-31T01:33:12+00:00,2026-07-30T23:04:34Z,20260731T013002Z,gnews_wings,DiJonai Carrington,Chicago Sky,day_to_day,none stated,none stated,beat_reporter,none,True,"DiJonai Carrington prepares for long-awaited Chicago Sky debut: ‘When I feel good, I’m not ducking no smoke’",https://news.google.com/rss/articles/CBMi3wFBVV95cUxQc0lWYzRHemdqblJydUE3SWFlY1RZbk04azFMZUFwOXFORFFNTjVpVHdnLTBjX0lhc3FNS0JnTnloYmNKaDFRenI2eVdVTm5JU1JKTjc3TjVyTDJxQ1lJeE1XUHdFeVRfQVNZdUpWaHJ3OWEwRTVpV0NRMWItWnRKMGZpVVRhaFphOFdZVk9TNEQ3UUh6bXF1Z0hiQzFJSGZKUXZnUnFCUDkwZUpLNjBrWjdLRHVVM1g4Ti1NTlJWX2pKeW5Gcm45YUhJdzlJazlVRzQyWGtjUG9xYkxGM2R3?oc=5,claude-sonnet-5,83bf6a71cc4b
