team_game_uid,game_id,team_id,game_date,season,season_type,head_coach_named,head_coach_event_present,in_season_change_determinable,prior_head_coach_events,coach_tenure_games,cutoff_valid
1022400228:1611661319,1022400228,1611661319,2024-09-15,2024,Regular Season,True,True,False,1,132.0,False
1022400228:1611661323,1022400228,1611661323,2024-09-15,2024,Regular Season,True,True,False,1,84.0,False
1022400229:1611661320,1022400229,1611661320,2024-09-15,2024,Regular Season,True,True,False,4,77.0,False
1022400229:1611661328,1022400229,1611661328,2024-09-15,2024,Regular Season,True,True,False,1,146.0,False
1022400230:1611661323,1022400230,1611661323,2024-09-17,2024,Regular Season,True,True,False,1,85.0,False
1022400230:1611661324,1022400230,1611661324,2024-09-17,2024,Regular Season,False,False,False,0,,False
1022400231:1611661313,1022400231,1611661313,2024-09-17,2024,Regular Season,True,True,False,2,106.0,False
1022400231:1611661322,1022400231,1611661322,2024-09-17,2024,Regular Season,True,True,False,1,80.0,False
1022400232:1611661329,1022400232,1611661329,2024-09-17,2024,Regular Season,False,True,False,2,,False
1022400232:1611661330,1022400232,1611661330,2024-09-17,2024,Regular Season,True,True,False,4,116.0,False
1022400233:1611661317,1022400233,1611661317,2024-09-17,2024,Regular Season,True,True,False,4,66.0,False
1022400233:1611661320,1022400233,1611661320,2024-09-17,2024,Regular Season,True,True,False,4,78.0,False
1022400234:1611661319,1022400234,1611661319,2024-09-17,2024,Regular Season,True,True,False,1,133.0,False
1022400234:1611661328,1022400234,1611661328,2024-09-17,2024,Regular Season,True,True,False,1,147.0,False
1022400235:1611661323,1022400235,1611661323,2024-09-19,2024,Regular Season,True,True,False,1,86.0,False
1022400235:1611661329,1022400235,1611661329,2024-09-19,2024,Regular Season,False,True,False,2,,False
1022400236:1611661313,1022400236,1611661313,2024-09-19,2024,Regular Season,True,True,False,2,107.0,False
1022400236:1611661330,1022400236,1611661330,2024-09-19,2024,Regular Season,True,True,False,4,117.0,False
1022400237:1611661322,1022400237,1611661322,2024-09-19,2024,Regular Season,True,True,False,1,81.0,False
1022400237:1611661325,1022400237,1611661325,2024-09-19,2024,Regular Season,True,True,False,3,79.0,False
1022400238:1611661320,1022400238,1611661320,2024-09-19,2024,Regular Season,True,True,False,4,79.0,False
1022400238:1611661324,1022400238,1611661324,2024-09-19,2024,Regular Season,False,False,False,0,,False
1022400239:1611661319,1022400239,1611661319,2024-09-19,2024,Regular Season,True,True,False,1,134.0,False
1022400239:1611661321,1022400239,1611661321,2024-09-19,2024,Regular Season,True,True,False,2,84.0,False
1022400240:1611661317,1022400240,1611661317,2024-09-19,2024,Regular Season,True,True,False,4,67.0,False
1022400240:1611661328,1022400240,1611661328,2024-09-19,2024,Regular Season,True,True,False,1,148.0,False
1042400101:1611661313,1042400101,1611661313,2024-09-22,2024,Playoffs,True,True,False,2,108.0,False
1042400101:1611661330,1042400101,1611661330,2024-09-22,2024,Playoffs,True,True,False,4,118.0,False
1042400111:1611661317,1042400111,1611661317,2024-09-22,2024,Playoffs,True,True,False,4,68.0,False
1042400111:1611661324,1042400111,1611661324,2024-09-22,2024,Playoffs,False,False,False,0,,False
1042400121:1611661323,1042400121,1611661323,2024-09-22,2024,Playoffs,True,True,False,1,87.0,False
1042400121:1611661325,1042400121,1611661325,2024-09-22,2024,Playoffs,True,True,False,3,80.0,False
1042400131:1611661319,1042400131,1611661319,2024-09-22,2024,Playoffs,True,True,False,1,135.0,False
1042400131:1611661328,1042400131,1611661328,2024-09-22,2024,Playoffs,True,True,False,1,149.0,False
1042400102:1611661313,1042400102,1611661313,2024-09-24,2024,Playoffs,True,True,False,2,109.0,False
1042400102:1611661330,1042400102,1611661330,2024-09-24,2024,Playoffs,True,True,False,4,119.0,False
1042400132:1611661319,1042400132,1611661319,2024-09-24,2024,Playoffs,True,True,False,1,136.0,False
1042400132:1611661328,1042400132,1611661328,2024-09-24,2024,Playoffs,True,True,False,1,150.0,False
1042400112:1611661317,1042400112,1611661317,2024-09-25,2024,Playoffs,True,True,False,4,69.0,False
1042400112:1611661324,1042400112,1611661324,2024-09-25,2024,Playoffs,False,False,False,0,,False
1042400122:1611661323,1042400122,1611661323,2024-09-25,2024,Playoffs,True,True,False,1,88.0,False
1042400122:1611661325,1042400122,1611661325,2024-09-25,2024,Playoffs,True,True,False,3,81.0,False
1042400201:1611661313,1042400201,1611661313,2024-09-29,2024,Playoffs,True,True,False,2,110.0,False
1042400201:1611661319,1042400201,1611661319,2024-09-29,2024,Playoffs,True,True,False,1,137.0,False
1042400211:1611661323,1042400211,1611661323,2024-09-29,2024,Playoffs,True,True,False,1,89.0,False
1042400211:1611661324,1042400211,1611661324,2024-09-29,2024,Playoffs,False,False,False,0,,False
1042400202:1611661313,1042400202,1611661313,2024-10-01,2024,Playoffs,True,True,False,2,111.0,False
1042400202:1611661319,1042400202,1611661319,2024-10-01,2024,Playoffs,True,True,False,1,138.0,False
1042400212:1611661323,1042400212,1611661323,2024-10-01,2024,Playoffs,True,True,False,1,90.0,False
1042400212:1611661324,1042400212,1611661324,2024-10-01,2024,Playoffs,False,False,False,0,,False
1042400203:1611661313,1042400203,1611661313,2024-10-04,2024,Playoffs,True,True,False,2,112.0,False
1042400203:1611661319,1042400203,1611661319,2024-10-04,2024,Playoffs,True,True,False,1,139.0,False
1042400213:1611661323,1042400213,1611661323,2024-10-04,2024,Playoffs,True,True,False,1,91.0,False
1042400213:1611661324,1042400213,1611661324,2024-10-04,2024,Playoffs,False,False,False,0,,False
1042400204:1611661313,1042400204,1611661313,2024-10-06,2024,Playoffs,True,True,False,2,113.0,False
1042400204:1611661319,1042400204,1611661319,2024-10-06,2024,Playoffs,True,True,False,1,140.0,False
1042400214:1611661323,1042400214,1611661323,2024-10-06,2024,Playoffs,True,True,False,1,92.0,False
1042400214:1611661324,1042400214,1611661324,2024-10-06,2024,Playoffs,False,False,False,0,,False
1042400215:1611661323,1042400215,1611661323,2024-10-08,2024,Playoffs,True,True,False,1,93.0,False
1042400215:1611661324,1042400215,1611661324,2024-10-08,2024,Playoffs,False,False,False,0,,False
1042400301:1611661313,1042400301,1611661313,2024-10-10,2024,Playoffs,True,True,False,2,114.0,False
1042400301:1611661324,1042400301,1611661324,2024-10-10,2024,Playoffs,False,False,False,0,,False
1042400302:1611661313,1042400302,1611661313,2024-10-13,2024,Playoffs,True,True,False,2,115.0,False
1042400302:1611661324,1042400302,1611661324,2024-10-13,2024,Playoffs,False,False,False,0,,False
1042400303:1611661313,1042400303,1611661313,2024-10-16,2024,Playoffs,True,True,False,2,116.0,False
1042400303:1611661324,1042400303,1611661324,2024-10-16,2024,Playoffs,False,False,False,0,,False
1042400304:1611661313,1042400304,1611661313,2024-10-18,2024,Playoffs,True,True,False,2,117.0,False
1042400304:1611661324,1042400304,1611661324,2024-10-18,2024,Playoffs,False,False,False,0,,False
1042400305:1611661313,1042400305,1611661313,2024-10-20,2024,Playoffs,True,True,False,2,118.0,False
1042400305:1611661324,1042400305,1611661324,2024-10-20,2024,Playoffs,False,False,False,0,,False
1022500001:1611661322,1022500001,1611661322,2025-05-16,2025,Regular Season,True,True,False,3,0.0,False
1022500001:1611661330,1022500001,1611661330,2025-05-16,2025,Regular Season,True,True,False,6,0.0,False
1022500002:1611661321,1022500002,1611661321,2025-05-16,2025,Regular Season,True,True,False,4,0.0,False
1022500002:1611661324,1022500002,1611661324,2025-05-16,2025,Regular Season,False,False,False,0,,False
1022500003:1611661320,1022500003,1611661320,2025-05-16,2025,Regular Season,True,True,False,6,0.0,False
1022500003:1611661331,1022500003,1611661331,2025-05-16,2025,Regular Season,True,True,False,1,0.0,False
1022500004:1611661325,1022500004,1611661325,2025-05-17,2025,Regular Season,True,True,False,5,0.0,False
1022500004:1611661329,1022500004,1611661329,2025-05-17,2025,Regular Season,True,True,False,4,0.0,False
1022500005:1611661313,1022500005,1611661313,2025-05-17,2025,Regular Season,True,True,False,2,119.0,False
1022500005:1611661319,1022500005,1611661319,2025-05-17,2025,Regular Season,True,True,False,1,141.0,False
1022500006:1611661317,1022500006,1611661317,2025-05-17,2025,Regular Season,True,True,False,4,70.0,False
1022500006:1611661328,1022500006,1611661328,2025-05-17,2025,Regular Season,True,True,False,1,151.0,False
1022500007:1611661322,1022500007,1611661322,2025-05-18,2025,Regular Season,True,True,False,3,1.0,False
1022500007:1611661323,1022500007,1611661323,2025-05-18,2025,Regular Season,True,True,False,3,0.0,False
1022500008:1611661320,1022500008,1611661320,2025-05-18,2025,Regular Season,True,True,False,6,1.0,False
1022500008:1611661324,1022500008,1611661324,2025-05-18,2025,Regular Season,False,False,False,0,,False
1022500009:1611661321,1022500009,1611661321,2025-05-19,2025,Regular Season,True,True,False,4,1.0,False
1022500009:1611661328,1022500009,1611661328,2025-05-19,2025,Regular Season,True,True,False,1,152.0,False
1022500010:1611661319,1022500010,1611661319,2025-05-20,2025,Regular Season,True,True,False,1,142.0,False
1022500010:1611661323,1022500010,1611661323,2025-05-20,2025,Regular Season,True,True,False,3,1.0,False
1022500011:1611661325,1022500011,1611661325,2025-05-20,2025,Regular Season,True,True,False,5,1.0,False
1022500011:1611661330,1022500011,1611661330,2025-05-20,2025,Regular Season,True,True,False,6,1.0,False
1022500012:1611661321,1022500012,1611661321,2025-05-21,2025,Regular Season,True,True,False,4,2.0,False
1022500012:1611661324,1022500012,1611661324,2025-05-21,2025,Regular Season,False,False,False,0,,False
1022500013:1611661322,1022500013,1611661322,2025-05-21,2025,Regular Season,True,True,False,3,2.0,False
1022500013:1611661331,1022500013,1611661331,2025-05-21,2025,Regular Season,True,True,False,1,1.0,False
1022500014:1611661317,1022500014,1611661317,2025-05-21,2025,Regular Season,True,True,False,4,71.0,False
1022500014:1611661320,1022500014,1611661320,2025-05-21,2025,Regular Season,True,True,False,6,2.0,False
1022500015:1611661325,1022500015,1611661325,2025-05-22,2025,Regular Season,True,True,False,5,2.0,False
1022500015:1611661330,1022500015,1611661330,2025-05-22,2025,Regular Season,True,True,False,6,2.0,False
1022500016:1611661313,1022500016,1611661313,2025-05-22,2025,Regular Season,True,True,False,2,120.0,False
1022500016:1611661329,1022500016,1611661329,2025-05-22,2025,Regular Season,True,True,False,4,1.0,False
1022500017:1611661323,1022500017,1611661323,2025-05-23,2025,Regular Season,True,True,False,3,2.0,False
1022500017:1611661324,1022500017,1611661324,2025-05-23,2025,Regular Season,False,False,False,0,,False
1022500018:1611661319,1022500018,1611661319,2025-05-23,2025,Regular Season,True,True,False,1,143.0,False
1022500018:1611661322,1022500018,1611661322,2025-05-23,2025,Regular Season,True,True,False,3,3.0,False
1022500019:1611661320,1022500019,1611661320,2025-05-23,2025,Regular Season,True,True,False,6,3.0,False
1022500019:1611661331,1022500019,1611661331,2025-05-23,2025,Regular Season,True,True,False,1,2.0,False
1022500020:1611661317,1022500020,1611661317,2025-05-23,2025,Regular Season,True,True,False,4,72.0,False
1022500020:1611661328,1022500020,1611661328,2025-05-23,2025,Regular Season,True,True,False,1,153.0,False
1022500021:1611661313,1022500021,1611661313,2025-05-24,2025,Regular Season,True,True,False,2,121.0,False
1022500021:1611661325,1022500021,1611661325,2025-05-24,2025,Regular Season,True,True,False,5,3.0,False
1022500022:1611661321,1022500022,1611661321,2025-05-24,2025,Regular Season,True,True,False,4,3.0,False
1022500022:1611661330,1022500022,1611661330,2025-05-24,2025,Regular Season,True,True,False,6,3.0,False
1022500023:1611661323,1022500023,1611661323,2025-05-25,2025,Regular Season,True,True,False,3,3.0,False
1022500023:1611661330,1022500023,1611661330,2025-05-25,2025,Regular Season,True,True,False,6,4.0,False
1022500024:1611661320,1022500024,1611661320,2025-05-25,2025,Regular Season,True,True,False,6,4.0,False
1022500024:1611661329,1022500024,1611661329,2025-05-25,2025,Regular Season,True,True,False,4,2.0,False
1022500025:1611661317,1022500025,1611661317,2025-05-25,2025,Regular Season,True,True,False,4,73.0,False
1022500025:1611661322,1022500025,1611661322,2025-05-25,2025,Regular Season,True,True,False,3,4.0,False
1022500026:1611661319,1022500026,1611661319,2025-05-25,2025,Regular Season,True,True,False,1,144.0,False
1022500026:1611661328,1022500026,1611661328,2025-05-25,2025,Regular Season,True,True,False,1,154.0,False
1022500027:1611661321,1022500027,1611661321,2025-05-27,2025,Regular Season,True,True,False,4,4.0,False
1022500027:1611661323,1022500027,1611661323,2025-05-27,2025,Regular Season,True,True,False,3,4.0,False
1022500028:1611661313,1022500028,1611661313,2025-05-27,2025,Regular Season,True,True,False,2,122.0,False
1022500028:1611661331,1022500028,1611661331,2025-05-27,2025,Regular Season,True,True,False,1,3.0,False
1022500029:1611661324,1022500029,1611661324,2025-05-27,2025,Regular Season,False,False,False,0,,False
1022500029:1611661328,1022500029,1611661328,2025-05-27,2025,Regular Season,True,True,False,1,155.0,False
1022500030:1611661320,1022500030,1611661320,2025-05-27,2025,Regular Season,True,True,False,6,5.0,False
1022500030:1611661330,1022500030,1611661330,2025-05-27,2025,Regular Season,True,True,False,6,5.0,False
1022500031:1611661317,1022500031,1611661317,2025-05-27,2025,Regular Season,True,True,False,4,74.0,False
1022500031:1611661329,1022500031,1611661329,2025-05-27,2025,Regular Season,True,True,False,4,3.0,False
1022500032:1611661322,1022500032,1611661322,2025-05-28,2025,Regular Season,True,True,False,3,5.0,False
1022500032:1611661325,1022500032,1611661325,2025-05-28,2025,Regular Season,True,True,False,5,4.0,False
1022500033:1611661313,1022500033,1611661313,2025-05-29,2025,Regular Season,True,True,False,2,123.0,False
1022500033:1611661331,1022500033,1611661331,2025-05-29,2025,Regular Season,True,True,False,1,4.0,False
1022500034:1611661321,1022500034,1611661321,2025-05-29,2025,Regular Season,True,True,False,4,5.0,False
1022500034:1611661329,1022500034,1611661329,2025-05-29,2025,Regular Season,True,True,False,4,4.0,False
1022500035:1611661323,1022500035,1611661323,2025-05-30,2025,Regular Season,True,True,False,3,5.0,False
1022500035:1611661325,1022500035,1611661325,2025-05-30,2025,Regular Season,True,True,False,5,5.0,False
1022500036:1611661313,1022500036,1611661313,2025-05-30,2025,Regular Season,True,True,False,2,124.0,False
1022500036:1611661322,1022500036,1611661322,2025-05-30,2025,Regular Season,True,True,False,3,6.0,False
1022500037:1611661319,1022500037,1611661319,2025-05-30,2025,Regular Season,True,True,False,1,145.0,False
1022500037:1611661320,1022500037,1611661320,2025-05-30,2025,Regular Season,True,True,False,6,6.0,False
1022500038:1611661317,1022500038,1611661317,2025-05-30,2025,Regular Season,True,True,False,4,75.0,False
1022500038:1611661324,1022500038,1611661324,2025-05-30,2025,Regular Season,False,False,False,0,,False
1022500039:1611661328,1022500039,1611661328,2025-05-30,2025,Regular Season,True,True,False,1,156.0,False
1022500039:1611661330,1022500039,1611661330,2025-05-30,2025,Regular Season,True,True,False,6,6.0,False
1022500040:1611661321,1022500040,1611661321,2025-05-31,2025,Regular Season,True,True,False,4,6.0,False
1022500040:1611661329,1022500040,1611661329,2025-05-31,2025,Regular Season,True,True,False,4,5.0,False
1022500041:1611661313,1022500041,1611661313,2025-06-01,2025,Regular Season,True,True,False,2,125.0,False
1022500041:1611661323,1022500041,1611661323,2025-06-01,2025,Regular Season,True,True,False,3,6.0,False
